img_id	text	cluster	predicted_label	coarse_label
f6c849d6cfbf9b0a6894143d692b3071	现货TIME-FILLER MAT逆时光亢皱紧致面霜哑光版50ML	8	补水_精华_毛孔	美妆
fb23f437efb68d8a44ae7fe3e5f67225	七格格短袖T恤2018新款夏装学生韩版ulzzang网红衣服女街拍款百搭	3	连衣裙_裙子_女装	服装
896eb3a9632efed88d8a2052c8122bfa	幼犬专用狗粮1一I2个月小奶狗泰迪秋田犬拉布拉多小狗5斤装通用型	9	零食_普洱茶_特产	食品
ee949c2a14bb8e035e90b146b83c978d	发带女秋冬针织宽边发箍毛线保暖纯色压发束发带外出网红韩版头饰	4	韩国_帽子_头饰	饰品
f653b9840ce3a342ad5bb55e764cc91f	虽然是病精神但没关系徐睿知英同款白色荷叶边收腰衬衫连衣裙	2	女装_印花_外套	服装
c1866c99c5c560e18fd57fd70c4d653d	春装圆领文艺小清新复古度假风宽松A字显瘦连衣裙女	3	连衣裙_裙子_女装	服装
a86552a3cbb073cfd1f465a5bdc64633	茶杯陶瓷6只装品茗杯主人杯青花瓷礼盒家用功夫茶具套装客厅送礼	14	陶瓷_茶杯_茶壶	器皿
1f7eebc23f5a2f8fe6236a1e31488da0	女童舒适保暖荷叶边装饰棉服外套	0	外套_上衣_长袖	服装
6b3cffee1b981f2b52f94366c2324440	集福堂罗盘高精度纯铜随身携带专业正品三元三合综合罗经仪	14	陶瓷_茶杯_茶壶	器皿
0972dc54dadf775af330b29d8f655e2b	美国Bunnies ByTheBay小羊小兔钥匙挂饰毛绒挂件礼物海湾兔	13	摆件_装饰_卡通	家居
9996ee6ebea395e3d2f14835e21d65aa	【下架】婴幼童装秋冬男女童宝宝飞机绣花内加绒卡其裤	10	女童_童装_男童	服装
fbeb8f11add0b731eb472c427a6a1a2e	日系原宿菠萝手机包可爱软萌妹小包包少女迷你零钱斜挎包	11	单肩_真皮_背包	包袋
d8ca94f2d7c607bd719f4bfe56b50cc1	2019冬装加厚T恤女短袖内穿豹纹卡通烫金字母学生装半袖磨毛t恤	0	外套_上衣_长袖	服装
a588a889b86fb63cdc5b26006defd47b	网红婴儿衣服夏韩版薄款可爱超萌短袖T恤男女童纯棉印花半袖上衣	10	女童_童装_男童	服装
89284130002b1fb427fd6b48d6c2fd3a	正品隐蔽者新款迷彩工装束脚裤男士潮牌春季宽松休闲裤	5	裤子_牛仔裤_直筒	服装
af866a9337b2a61c9b9a5917950caf34	男子舒适防风足球运动训练立领夹克外套EC3023 DY5818	2	女装_印花_外套	服装
ce0a9c057848b198f9250d48b319f654	爱沃驰(I&amp;W)男士手表男氚气自发光真皮表带夜光防水超薄时尚男表	15	手机_硅胶_保护套	数码
311c3cf1c5375472c9e54b7a694e7748	网红长袖纯棉白衬衫女春bf风翻领短袖衬衣夏中长款学院风洋气上衣	0	外套_上衣_长袖	服装
6170542495f800f8de226b18c7f21839	【3件5折】夏V领碎花无袖上衣女高腰阔腿裤两件套套装	0	外套_上衣_长袖	服装
4e1e211472dfc2de2912a3630d8fee0a	趣淘花架子室内创意铁艺阳台家用置物架多肉绿萝花盆架三盘植物架	1	北欧_餐厅_中式	家居
54b19ece6baeceab019c2c34db064c43	格子衬衫女秋冬百搭新款2021年中长款时尚长袖衬衣外套内搭上衣潮	6	上衣_外套_长袖	服装
8f431e53548c99e8f1bf0debf738a8aa	宝马牌煮饭巾蒸饭巾煮饭网布寿司料理店用商用不粘锅蒸饭饭巾	14	陶瓷_茶杯_茶壶	器皿
03692ca811c24cd74e0a5761f445e867	欧美时尚包女2021春夏新款小众设计简约手机包韩版迷你托特手提包	11	单肩_真皮_背包	包袋
fcad0f6e4c363fc0adb0ebc966fa56a7	冬季羊毛女靴加绒中筒靴女棉鞋真皮高跟粗跟中年妈妈棉靴保暖马靴	7	女鞋_单鞋_真皮	鞋类
a0ab2dc62e61125decde979f78ad023c	新品水乳多肽高保湿精华乳爽肤水保湿水面霜尼娜官网正品	8	补水_精华_毛孔	美妆
877622e88e6a64fd7a6030672b883e8e	韩风chic金边蓝色格纹r15手机壳r17网红梦境镜版硅胶r11s/r11法式复古r9sr9简约plus男女潮牌opr	15	手机_硅胶_保护套	数码
7939edb6fd9077c717169bbf0ae4b9f7	广角睫毛夹便携定型局部卷翘不夹眼皮美妆工具	4	韩国_帽子_头饰	饰品
6283b64674bceb0c27b6c0bdb470eb6e	时尚两件套秋新新款字母圆领卫衣丝绒鱼尾荷叶边套装裙	3	连衣裙_裙子_女装	服装
486acca2ce556c35d87034422aa2fe3b	 NEO男运动休闲黑短袖T恤CV6935CV6938CD3390CV8982	2	女装_印花_外套	服装
8b77ba58dacd740be343a3cd35a48c6f	【官方正品】奥地利友高女鞋新款马衔扣平底乐福鞋女	7	女鞋_单鞋_真皮	鞋类
644532d265e07936085b303242fd461d	小众设计感气质郁金香花朵耳环法式复古耳钉2020年新款潮简约耳饰	12	耳环_项链_耳钉	饰品
2ff344831a5598ddbc852019e0e92210	耳钉女冷淡风小香风耳饰夸张法式复古宫廷风怀旧港风浮雕耳环耳夹	12	耳环_项链_耳钉	饰品
ff1db9df4ac4bfd9e007664e57c9786b	金银岛/企鹅青少年文学经典系列 (英)罗伯特少儿中外名著少儿艺术手工贴纸书涂色书新华书店正版图书籍中信出版社	13	摆件_装饰_卡通	家居
c5caccce4d782fceb74bea6950608840	花朵发梳发夹头饰卡子发簪插梳盘发器可爱公主古风发卡儿童发饰	4	韩国_帽子_头饰	饰品
08e788d5a738eed08dc5ee9411d1af13	网红罗马凉鞋女2021新款夏长款仙女风绑带粗跟高跟长筒短筒凉靴子	7	女鞋_单鞋_真皮	鞋类
e56b6ff0155524ef4c573422bd3d276d	镂空防晒披肩女夏季短款薄桑蚕丝胖MM大码配裙子外搭冰丝针织开衫	0	外套_上衣_长袖	服装
2f1aba22e339d0268981fa0476cfb2de	800D秋冬季蓄热不倒绒打底袜女竖条纹显瘦加绒加厚保暖黑色连裤袜	0	外套_上衣_长袖	服装
f51fb6d0399abde6ca1768cf5ce9106f	男童白色衬衫春秋童装新款宝宝翻领上衣儿童长袖衬衣秋装	10	女童_童装_男童	服装
2910bde444389848df1e5d1abb544e12	衬衫女新款2021年外穿百搭设计感小众紫色锁骨上衣心机薄款衬衣夏	3	连衣裙_裙子_女装	服装
f304765fa81131f3394eacc5c532d8df	大蝴蝶结发夹韩国大号后脑勺发卡夸张头饰超仙女童顶边夹百搭	4	韩国_帽子_头饰	饰品
bc3703b3d183f64bab841c80d0f8bf30	现代轻奢新中式抱枕样板房沙发抱枕套靠枕样板间卧室床头大靠背垫	1	北欧_餐厅_中式	家居
9e28a631a9b004bf81ac2ecf5c8a0007	金属饰品摆件创意男生礼物品手工家居铁艺工艺品摩托车模型装饰品	13	摆件_装饰_卡通	家居
ce9813d5d281a01dced1ac5ac653d8e5	无袖背心马甲学院风开衫毛衣外套女针织慵懒风宽松毛线衣韩版	0	外套_上衣_长袖	服装
fe6fae579f3cdc43962b96eaf9729e14	外贸休闲皮鞋透气舒适大头鞋英伦复古真皮头层牛皮软底牛筋底男鞋	7	女鞋_单鞋_真皮	鞋类
1f8748001dfe40654ef9bed266734110	/圆领短袖男纯色t恤夏季弹力棉质半袖MT778217	0	外套_上衣_长袖	服装
73d0fe8cce9d7de1b643c06d7519b530	大码女装真丝裙子春秋新品收腰显瘦中长胖妹妹宽松蚕丝绣花连衣裙	3	连衣裙_裙子_女装	服装
c3f855adc88399032a0ad8cd5990e545	欧洲站贵夫人套装高端洋气春装时尚宽松妈妈减龄阔腿裤两件套大码	3	连衣裙_裙子_女装	服装
e7e3ca921cfec9b558bb16a92b83ce59	奥地利水晶耳坠耳环女S925纯银耳线长款流苏耳饰时尚超仙瘦脸气质	12	耳环_项链_耳钉	饰品
939414f9fb75ab0e8adf6f0dcdad161b	欧洲站夏季凉鞋男韩版潮流真皮男士休闲拖鞋防滑时尚室外穿一字拖	7	女鞋_单鞋_真皮	鞋类
b509d3fa0521cdbc7ae971c45799ebd9	大码女装夏装2021新款旗袍微胖mm遮腹连衣裙高端遮肚胖人裙子显瘦	3	连衣裙_裙子_女装	服装
91fa9826a5d00ae8bcb39bc85d979478	古法黄金戒指足金999传家系列珐琅戒XYH0601工费210/件Y	12	耳环_项链_耳钉	饰品
08e2ce7242e0b2fe448eda16c0c11c25	袜子男长袜潮流长筒袜男春秋ins街头篮球袜运动中筒高帮纯色棉袜	5	裤子_牛仔裤_直筒	服装
367532c3aa870b98c42b25947abb1086	泰国正品鳄鱼皮手提包真皮男士单肩包商务男包大容量斜跨公文包潮	11	单肩_真皮_背包	包袋
eb2ae644d74feb0405e362332892d964	200斤大码中老年女夏季莫代尔棉短袖T恤妈妈背心中年人无袖打底衫	0	外套_上衣_长袖	服装
92990e38ddb6c5471d775188133c92cc	美丽的皇帝 秋冬百搭B备亲肤水溶羊毛V领长袖打底针织（5色入）	2	女装_印花_外套	服装
b2aecdb5b3f3e0118cbab12452295be3	欧洲站秋装女2020新款飘逸长裙韩版裙子欧货潮雪纺连衣裙很仙学生	3	连衣裙_裙子_女装	服装
7cd7e52e272704b3828bd099f029c21e	创意小号叮当猫娃娃多拉公仔蓝胖子生日礼物爱梦周边多来	13	摆件_装饰_卡通	家居
b7941d1bbdc13d21dcdef23160a7ef94	牛仔裤女哈伦裤2019秋新款韩版宽松显瘦九分裤条纹初恋老爹裤	5	裤子_牛仔裤_直筒	服装
b731328b625df2788966444806f34bba	夏新款运动服运动T恤男篮球系列速干舒适短袖ATSN051 ATSP095	2	女装_印花_外套	服装
d0e5bb6aa5800c005a62b27124db921c	高帮帆布鞋女2020潮鞋新款韩版ulzzang板鞋休闲百搭布鞋小黑鞋子	7	女鞋_单鞋_真皮	鞋类
8f4ab472b57f80335a24a9e7410ca359	法式宫廷风V领衬衫女设计感小众夏季薄款短袖仙女风衬衣	3	连衣裙_裙子_女装	服装
229628dafdcee6f10e204c2cc46e25f6	欧式吊灯客厅灯简欧餐厅奢华大气卧室灯现代简约灯具2021新款	1	北欧_餐厅_中式	家居
a592c769e9b078a4d9da3cf8291064f5	雪纺小披肩夏季新款配裙子百搭洋气外套女吊带短款防晒开衫薄上衣	0	外套_上衣_长袖	服装
baf27fd7abd394e30eaf00ad3845f244	饰品 适合圆脸的曲线流苏耳环女韩国个性夸张显脸瘦耳饰	4	韩国_帽子_头饰	饰品
ac25402f57ee05b4baade135d5e780e1	可爱小猪毛绒玩具正版呼噜猪公仔 布娃娃情侣玩偶抱枕猪年吉祥物	13	摆件_装饰_卡通	家居
1044e6d057199a1d1e4b1b60ae1483f0	ins港风mdns潮牌同款 chi卫衣男士秋冬季款加绒加厚男宽松	6	上衣_外套_长袖	服装
86ddf870e57a10a1f91f40db7125f589	A类婴儿帽子6-12个月纯棉花边帽遮阳帽0-3女孩宝宝春夏	10	女童_童装_男童	服装
a30b21fb36a1f0b6d79c3b65e249c27e	春季大码胖MM工装裤女宽松BF显瘦直筒潮运动束脚哈伦八分长款休闲	5	裤子_牛仔裤_直筒	服装
e53ef57264d38344cc79739d7a85304c	北欧温莎椅白蜡木全实木餐椅出口简约现代设计师餐厅家具咖啡椅子	1	北欧_餐厅_中式	家居
8a587990532ecbf9c033cfda1e32bbfd	蜗牛原液素颜霜试用装小样正品洗面奶遮瑕bb霜四件套旗舰店	8	补水_精华_毛孔	美妆
5a67a19f6863ad41a69f2b3ad5a0cb6e	高帮鞋女春季百搭学生ins潮厚底增高板鞋小白鞋运动休闲鞋TA5007	7	女鞋_单鞋_真皮	鞋类
12cb0c515cb8493a79f3b8305fe1dda0	潮牌2019短袖T恤男 夏季圆领纯棉青少年体恤宽松情侣半袖	6	上衣_外套_长袖	服装
6a2988860e34d313e9094aabd67b3661	军迷户外加绒保暖防水战术鲨鱼皮黑色抓绒CP迷彩冲锋衣男软壳外套	0	外套_上衣_长袖	服装
e7b5b64f35a8d8ff7ac2086602eb3d4b	高腰阔腿裤女垂感2020秋冬装新款韩版直筒裤显瘦百搭宽松长裤	5	裤子_牛仔裤_直筒	服装
bfd046ab8dbe9c6e81bb1ed8fd1b988c	实木床1.8米白色双人床1.5抽屉美式高箱储物床主卧北欧公主床婚床	1	北欧_餐厅_中式	家居
632bf2c30747c6e6c1acb65fe1d90b91	老船木茶桌椅组合中式仿古功夫茶几家用阳台小茶台实木家具泡茶桌	1	北欧_餐厅_中式	家居
dc63b1d4b591f33d843e46e81bfcb161	男婴儿 纯棉休闲翻领针织开衫儿童毛衣352955	10	女童_童装_男童	服装
9526119e5061c682b0ae5f24ead83bc1	陶瓷十二生肖大号兔摆件瓷器招财兔子一对风水家居装饰品白兔摆设	13	摆件_装饰_卡通	家居
67c63735da2e633a6eae8188ce09e625	临期法国十二星座水果味糖果罐装七夕情人节生日礼物成品	9	零食_普洱茶_特产	食品
b175fe2a87884835343cf7ccb990f8ee	拖鞋女外穿2019新款网红夏季时尚蝴蝶结松糕百搭厚底凉拖鞋ins潮	7	女鞋_单鞋_真皮	鞋类
9a63d6bff195ccb5f17a05c7a37df413	【2021.1查无】秋装新款女童T恤儿童洋气春秋打底衫12-15大童	10	女童_童装_男童	服装
c1606395ab035f645cdcec5d34b50735	美国旧金山水泥色/绿色背包时尚双肩街头出行	11	单肩_真皮_背包	包袋
bd347c4f83af3d04b0e5c1c88f3b46f2	儿童秋冬新款鸭舌帽3女宝宝可爱小熊拼色毛绒冬天保暖男童棒球帽2	10	女童_童装_男童	服装
bbe1582c64b73a123b00470e92b7d28a	阿姐家同色系情侣装2020新款气质娃娃领格纹连衣裙夏季木耳边裙子	3	连衣裙_裙子_女装	服装
3793cc64c044278e41d10eadfb1a88fd	日韩流行新娘花朵珍珠项链 优雅气质毛衣链饰品配饰女锁骨链	12	耳环_项链_耳钉	饰品
90f224018df19147647791418a4ed84d	A类加厚10斤牛奶绒四件套保暖冬床单1.8m米床上珊瑚绒双面法兰绒	2	女装_印花_外套	服装
18dbfb27d47644660c2469a3c8cd421f	线下口碑半永久纹绣机器 全抛式一体机眼线纹眉机漂唇纹身	14	陶瓷_茶杯_茶壶	器皿
80900c50892a338a5e23baf1d08f749f	 潮美式叛逆复古印花情侣棒球服宽松男女夹克11CO181104N	2	女装_印花_外套	服装
87e06bcb44691b0f94e6e3c563a2833c	裤子春夏新款女裤薄韩版修身大码弹力小脚九分铅笔裤9112	5	裤子_牛仔裤_直筒	服装
f5073418040d03787b077f8e7bc345e0	春季男士英伦真皮中高帮男鞋时尚潮流运动板鞋透气小白鞋韩版	7	女鞋_单鞋_真皮	鞋类
887b92dafed935bc6dfc7412b0fd1e01	法国焕白淡I斑精华30ml葡萄籽保湿抗氧化去黄提亮	8	补水_精华_毛孔	美妆
d71ba102962ea6c7243403272bf64c9e	Dailyart法式复古设计感小众藏青色小碎花高腰过膝中长款半身裙夏	3	连衣裙_裙子_女装	服装
b3ced32be0556a2859361b24fc2efdec	泰国曼谷包ins草编包度假休闲旅行手提包草编袋 编织藤编包单肩包	11	单肩_真皮_背包	包袋
d0c896692ff3d16bc16b8e92b8d6750b	新款渔夫帽女美式街头ins韩版潮遮阳帽情侣户外盆帽男	4	韩国_帽子_头饰	饰品
f1db40d65f87f134a2d03714602bebf4	手绘中国风帆布包女士包袋棉麻单肩包大容量文艺复古森女包包	11	单肩_真皮_背包	包袋
66c0419c62beb2cb924223f4b09ef95c	2020夏季新款法式温柔风短款露肩针织衫女白色洋气减龄网红bm上衣	6	上衣_外套_长袖	服装
cba345c704ab698f5abd5c03bb723d81	皮毛一体皮衣男中长款欧美时尚冬装绵羊皮真皮皮草大衣外套厚款78	0	外套_上衣_长袖	服装
f47b56f982227ff48dde5163e8838a99	黑白拼色男士中高帮系带板鞋欧美风学生青年百搭舒适运动鞋休闲鞋	7	女鞋_单鞋_真皮	鞋类
ee12eb38bf2ec15dabf10594844d3d42	男童毛衣宝宝针织衫秋冬儿童套头线衣毛线高领上衣洋气男	10	女童_童装_男童	服装
4666772b47c421ccf0b6dc7a61479175	冬季新款羊绒衫男百搭纯色半高领宽松保暖休闲潮打底羊绒毛衣	0	外套_上衣_长袖	服装
c7a6ae63e64047c377431244f5c41863	睡衣女春秋季长袖纯棉套装秋冬韩版学生甜美可爱全棉可外穿家居服	0	外套_上衣_长袖	服装
6975fb32aad0bc78a5edddd620ffc1f3	ins简约字母皇冠造型床头长条靠垫全棉靠枕大靠背公主床靠可拆洗a	1	北欧_餐厅_中式	家居
6212e36da9bfaf207633efad0ec48915	商场同款新款毛领长款白鸭绒羽绒服女30419137109	0	外套_上衣_长袖	服装
78368c21276efcdbb288871958fc4dd8	双肩包女2021新款韩版时尚潮真皮百搭休闲软皮包女士背包	11	单肩_真皮_背包	包袋
03a0b1472b5e04d7c91515e2638ed9d0	清仓不退换小小龙Bebe organicss19婴儿棉麻帽子遮阳帽666	15	手机_硅胶_保护套	数码
d2aefb9757f56d6516f1ff82e1411713	925纯银天然珍珠小众葫芦耳钉2020新款潮防过敏精致时尚百搭耳饰	12	耳环_项链_耳钉	饰品
40c4fd72623102b583c136ac2626c8b8	LOCK KK潮牌同款2020夏季打褶木耳边荷叶边拉链无袖短款上衣	2	女装_印花_外套	服装
a571ad7ffb8cd7be536732071c209ff5	男女童长袖T恤宝宝儿童上衣春秋童装婴儿小童体恤纯棉打底衫秋装	10	女童_童装_男童	服装
ab9a66ef29edf5244c1feee1e6710c5c	新款百搭桑蚕丝韩版 V领薄款露背吊带女外穿时尚无袖真丝背心	0	外套_上衣_长袖	服装
27cfd3fa27c56727fff69766843572ef	不锈钢方盘长方形托盘铁盘子商用烧烤盘烤鱼盘饺子盘蒸饭菜盘家用	14	陶瓷_茶杯_茶壶	器皿
01ca6dfb7f85707ad28d1221dd128546	复古甜美松紧腰蕾丝直筒半身裙女2020秋季新款韩版中长款仙女纱裙	3	连衣裙_裙子_女装	服装
85746234fe13637242f43285a80a1ef5	冬经典毛呢大衣中长款羊毛双排扣外套女ALN9C023DZW007	0	外套_上衣_长袖	服装
ca944e26f2ef46291161884470e46359	单排扣高腰牛仔半身裙女短裙2020夏装新款修身显瘦A字裙	3	连衣裙_裙子_女装	服装
6b112ca39295560adcaffee21b92ee1b	GUMAS家居印花绣球花透明水杯小清新玻璃杯耐高温耐冷防爆裂杯子	14	陶瓷_茶杯_茶壶	器皿
7080460023d7adeb1a72bebb86f0b192	925银针韩版小花流苏气质抖音爆款长条耳环 垂直长款花朵时尚女	12	耳环_项链_耳钉	饰品
57730638d942360c93607a701d1b9ca7	手表女简约时尚潮流小清新休闲新款气质学生文艺印花防水石英皮带	6	上衣_外套_长袖	服装
03366a8fc8ff4774fd80f57d68b8746a	 Franch黑色双面羊绒大衣女中长款2019冬小个子毛呢外套加厚	0	外套_上衣_长袖	服装
7d2a579ea592d33bedc1fed4985331d7	大喜自制夏季新款高腰套头一字肩显瘦中长款裙子印花雪纺连衣裙女	3	连衣裙_裙子_女装	服装
21f141b2ce1a7246f7b5bca391f4bf75	【新品】银手链 足银990简约长命锁光面转运珠福袋手环女款	12	耳环_项链_耳钉	饰品
f1b76511df2dcf353124dbf9ec732df8	现~韩国东大门夏季新款方领小雏菊上衣高腰半身裙气质两件套装裙	3	连衣裙_裙子_女装	服装
2eac1334a04d4c6359ff3a1aed1a2862	钱包女长款牛皮手包真皮女士软皮钱夹卡包皮夹子薄2020新款	11	单肩_真皮_背包	包袋
bfe6d7ef053cef6d9dd0b237ad0fdb4b	夏天小包包女迷你爱心包小清新日系软妹包洛丽塔包斜挎单肩仙女包	11	单肩_真皮_背包	包袋
a24cb5d673d0f7558013f171d312ee6a	朴伊 文艺复古圆领网纱拼接刺绣仙女连衣裙短袖夏装2020新款女	3	连衣裙_裙子_女装	服装
9fbc59763ee11ecdc099778d3a773dfe	破洞高腰毛边牛仔短裤女2021夏季辛苦宽松显瘦百搭a字阔腿热裤潮	5	裤子_牛仔裤_直筒	服装
2ec210d4062bf0b050e6d708f328b54e	西装阔腿短裤女夏季新款高腰宽松显瘦五分直筒休闲裤a字中裤大码	5	裤子_牛仔裤_直筒	服装
b2b6284263684ded4af74dda5d0cdafa	韩版原宿卡通涂鸦帆布斜挎包女ins风夏季可爱大容量学生单肩包	11	单肩_真皮_背包	包袋
557fc6c7e0538d7675afb394c8474954	凯浦林国内代购2021休闲女双肩背包KI4581V69黄绿棕榈印花	11	单肩_真皮_背包	包袋
f8e2ea72937411a39e2560d8136bea83	大号羽毛单钻项链女锁骨链送女友礼物5482914 5505740	12	耳环_项链_耳钉	饰品
be69a5c1c023b865a887c731bb4fe9c9	2020新款眼镜框 潮流方框近视眼镜男女全框商务镜架LS06191	4	韩国_帽子_头饰	饰品
ff447a7950670a61c7a988748040498b	包邮白里透红三代雪润透红21美白祛斑套装正品早晚霜	8	补水_精华_毛孔	美妆
f7318e697715b15b762c21e060329559	潮牌新款胸包斜挎包男休闲运动背包韩版网红帆布包单肩包小包骑行	11	单肩_真皮_背包	包袋
e7ec6d8dc40c412c6904171a8778ca4a	大码女装牛仔连衣裙胖mm显瘦吊带裙内搭打底秋季裙子性感蹦迪裙	3	连衣裙_裙子_女装	服装
9b2ee0f636cb13f5a5b92e124406ad17	条纹衬衫连衣裙女2021新款夏季收腰显瘦气质裙子夏时尚女神范夏装	3	连衣裙_裙子_女装	服装
e7ab00d638922a526a15e5065fbaf428	HOLONOMIC 原创设计涂鸦印花宽松短袖T恤	2	女装_印花_外套	服装
df6f3496410a19ce65637cba55b8c011	酷酷风格女装短袖女ins潮网红t恤宽松嘻哈短款bm上衣设计感小众夏	3	连衣裙_裙子_女装	服装
9cee25330f617cecf7d6251c4c95e269	FG拼接蕾丝针织衫毛衣女2019秋新款喇叭袖镂空长袖修身显瘦圆领潮	6	上衣_外套_长袖	服装
80d3b7b022e8b091a1523c0432dedb39	茗流小狮子手链全息反光限定情侣款一对手绳环男女情人节生日礼物	12	耳环_项链_耳钉	饰品
dfdb52933ea7edb4e8a3758994059003	冬季新款Y3FODSW高帮鞋男黑武士真皮休闲皮靴加绒靴子潮流广州鞋	7	女鞋_单鞋_真皮	鞋类
6ae52cfff3c8ebd91ceacc80c72f50ed	美国Pleaser20.32cm粉色透明荧光系带鱼嘴防水台钢管舞舞台走秀鞋	15	手机_硅胶_保护套	数码
828f3eacda000285de6f6e3b6c72672b	中式透明水晶镇纸镇尺文化老师礼品定制压纸纸镇玻璃摆件	14	陶瓷_茶杯_茶壶	器皿
ae472960f7edc5a5d9ab4f141b01f345	小雏菊耳钉气质925银针耳环简约网红个性长款小耳坠少女心ins耳饰	12	耳环_项链_耳钉	饰品
263e2b40625bc2424c6d1893ae191785	景德镇陶瓷器带盖带耳大汤碗中式家用骨瓷大号大容量汤碗汤盆汤锅	14	陶瓷_茶杯_茶壶	器皿
b6cac365efdf45dd6ccb93fdb9536b17	时尚韩版精致小巧罗马数字黑色圆形耳钉耳环女气质百搭2021新款潮	12	耳环_项链_耳钉	饰品
c52f5e6badd039c4e3659f0a96501192	平底单鞋女尖头2021夏季新款平跟网红配裙仙女晚晚鞋浅口温柔鞋子	7	女鞋_单鞋_真皮	鞋类
0ed5b3f66afbfd34067c9e1acab19158	新中式禅意玄关群山摆件设现代简约书房别墅假山招财风水软装饰品	1	北欧_餐厅_中式	家居
9bcedfba0d411a1debdf6372494e1fef	韩国东大门爱心闪钻锆石流苏气质14k真金耳钉女网红精致微镶耳环	12	耳环_项链_耳钉	饰品
231e1eb0b52f44e715dcabec0239fb7d	办公室风水琉璃貔貅摆件招财镇宅辟邪开店送礼开业礼品 实用高档	13	摆件_装饰_卡通	家居
77f9892872e35257b5ea9d24a1d7e926	婴儿衣服连体衣全棉无荧光春装男女宝宝爬服睡衣春秋季新生儿用品	10	女童_童装_男童	服装
76020bb1465865e5534350dd021445fb	十字绣2021新款3D结婚爱情系列婚礼卧室情侣刺绣自己手工客厅线绣	13	摆件_装饰_卡通	家居
1a4338cb6661bda732935b99408001e7	2021春装新款棉麻ins休闲宽松复古原点松紧腰裤子女依衫伴水88011	5	裤子_牛仔裤_直筒	服装
9eabe22fe4d1d205a44c3645b6a7cdf5	新款牛仔裤35220331077	2	女装_印花_外套	服装
22fdef30ff61e283d8557593cf2d0682	眼镜框复古板材时尚圆框中性潮流轻巧眼镜架GA38103	4	韩国_帽子_头饰	饰品
2261c5bad417ffa45be44ff92b83440b	日式复古宽松版工装牛仔衬衫男水洗做旧春季外套潮流青少年衬衣	6	上衣_外套_长袖	服装
e6ec3db75efae9af9ec44a2c0fdca9a6	店主大爱！坦桑蓝高弹牛仔 美丽方领包身连衣裙小礼服	3	连衣裙_裙子_女装	服装
5c3ca915f22f95752acacb4bd60c16aa	宽松休闲裤男潮牌日系复古潮款锥形小脚裤纯棉斜纹卡其布九分裤	5	裤子_牛仔裤_直筒	服装
cd1a3630bbf0941739a58dec685c2f1b	礼帽男英伦老人帽子老头绅士帽爵士帽复古毛呢 青年	4	韩国_帽子_头饰	饰品
471dd07fccdbae78743536136a037717	全棉衬衫女长袖2020春装新款女装妈妈洋气上衣女士纯棉格子衬衣衫	0	外套_上衣_长袖	服装
85967d29782f694f6a531847d62e49a2	重磅推荐！进口三醋酸显瘦高腰鱼尾包臀荷叶摆OL半身短裙女春夏	3	连衣裙_裙子_女装	服装
1e8f68b19b0330d6298c8e652861a90f	日本进口餐具大号汤碗面碗 高轻量强化瓷釉下彩瓷器线唐草系列	14	陶瓷_茶杯_茶壶	器皿
d8472075e189ecefeba36b5ed5ede1ef	Abercrombie＆Fitch男装 Logo款慢跑休闲裤232969-1AF	2	女装_印花_外套	服装
479df0ebb8e06ca6266700487e3fd5f1	夏季新款百搭平底鱼嘴鞋学生简约原宿chic港味仙女网红凉鞋女	7	女鞋_单鞋_真皮	鞋类
b3d9191acb19a7319670b6dea7c44e67	春秋新款大码高腰直筒牛仔裤女长裤胖mm中年女士弹力宽松女装裤子	5	裤子_牛仔裤_直筒	服装
aa6cfd3f92ff89596522c30c61fdb57a	周 省级工艺大师白瓷茶杯主人杯单杯德化羊脂玉品茗杯陶瓷	14	陶瓷_茶杯_茶壶	器皿
748568659fdb4d45b5aaeec61d808998	20200729不上架	15	手机_硅胶_保护套	数码
5cdd7162dfb8efb963cf521a8c89d0ef	运动鞋女2020新款春休闲女鞋潮网红ins超火真皮厚底 老爹鞋	7	女鞋_单鞋_真皮	鞋类
c98814997476a8942be74f31ab100203	竹筒茶叶罐竹制茶罐长筒普洱茶盒密封醒茶叶盒旅行便携随身罐	14	陶瓷_茶杯_茶壶	器皿
e1bb8593984dce064ca03c5d466a7c68	空军一号童鞋2019新款春秋高帮女童小白鞋运动鞋休闲男童街舞板鞋	7	女鞋_单鞋_真皮	鞋类
e36d4ff8a59ae85abb2878d552837d13	21秋冬季新款宽松大码文艺简约高端单排扣厚双面羊毛呢子大衣外套	6	上衣_外套_长袖	服装
a5126e6d3f1251de022ef08155894637	宝宝裤子夏季中裤男童新款洋气背带裤7分裤婴儿韩版短裤休闲	10	女童_童装_男童	服装
0bdf81c8423506534fef96b4b4f344ee	男童连帽外套秋装1-3岁韩版童装宝宝休闲夹克2儿童风衣洋气上衣潮	10	女童_童装_男童	服装
ad4e59ea67138baaa4ae7724c839c7e3	大码女装夏季新款遮肚宽松显瘦连体裤胖MM复古收腰阔腿连衣短裤潮	5	裤子_牛仔裤_直筒	服装
7fe3d12cef7f5d8afa17bfc6f1d3c956	耳环波西米亚海边度假风简约气质长款流苏沙滩配饰毛线耳饰女	12	耳环_项链_耳钉	饰品
a40f630eeedc2643723f5d2fa8e1e020	出品纯棉磨毛四件套 1.5/1.8M床上用品被套秋冬加厚全棉套件	0	外套_上衣_长袖	服装
